YLL,Year,Plot.Range,Plot.Column,location,trial,gid_female,tester_male,hybrid,seq,fold,DTF_S,DTM_S,yield_S,prot_S,oil_S,SAT_S,TGLU_S
YLL_32,2020,2,25,loc9,trial_34,geno_438,t_14,hybrid_2102,13062,3,0.027518997,0.071366597,0.522685192,-0.753927405,-0.250247863,1.926246692,0.665752549
YLL_32,2020,2,26,loc9,trial_34,geno_438,t_14,hybrid_2103,13063,3,0.191866789,0.191501978,0.566832418,-1.086081249,-0.166816533,0.795677863,-0.815280882
YLL_32,2020,2,27,loc9,trial_34,geno_438,t_14,hybrid_2104,13064,3,-0.136828795,0.071366597,0.138902904,-0.742064768,0.198692147,0.583696208,-0.846135745
YLL_32,2020,4,30,loc9,trial_34,geno_438,t_14,hybrid_2105,13065,3,0.027518997,0.191501978,0.580268531,-1.830461739,0.059639932,2.173558624,0.195215886
YLL_27,2020,1,1,loc3,trial_34,geno_438,t_14,hybrid_2102,13066,3,NA,-0.048768784,0.350894899,-0.252730979,-0.293949987,2.173558624,0.226070749
YLL_27,2020,1,2,loc3,trial_34,geno_438,t_14,hybrid_2103,13067,3,NA,0.431772739,0.506583185,0.201014897,0.154990022,0.548365932,-0.822994598
YLL_27,2020,1,3,loc3,trial_34,geno_438,t_14,hybrid_2104,13068,3,NA,-0.409174927,0.602875323,0.334469567,-0.329706271,0.513035656,-0.657149708
YLL_27,2020,2,25,loc3,trial_34,geno_438,t_14,hybrid_2102,13069,3,NA,0.191501978,0.786608828,0.346332204,-1.362665586,2.314879728,0.291637333
YLL_27,2020,2,26,loc3,trial_34,geno_438,t_14,hybrid_2103,13070,3,NA,0.55190812,NA,0.720005279,-0.647539907,0.513035656,-0.394883372
YLL_27,2020,2,27,loc3,trial_34,geno_438,t_14,hybrid_2104,13071,3,NA,0.431772739,0.717402185,0.414542368,-0.258193703,0.760347587,-0.425738235
YLL_27,2020,4,30,loc3,trial_34,geno_438,t_14,hybrid_2105,13072,3,NA,0.55190812,2.022624528,-0.231971364,0.619821714,-0.158239587,-0.900131756
YLL_43,2020,1,1,loc2,trial_36,geno_438,t_14,hybrid_2102,13073,3,NA,0.431772739,0.313892272,NA,NA,NA,NA
YLL_43,2020,1,2,loc2,trial_36,geno_438,t_14,hybrid_2103,13074,3,NA,1.032449644,0.56704569,NA,NA,NA,NA
YLL_43,2020,1,3,loc2,trial_36,geno_438,t_14,hybrid_2104,13075,3,NA,0.311637359,-0.241147131,NA,NA,NA,NA
YLL_43,2020,2,25,loc2,trial_36,geno_438,t_14,hybrid_2102,13076,3,NA,0.311637359,-0.333280473,NA,NA,NA,NA
YLL_43,2020,2,26,loc2,trial_36,geno_438,t_14,hybrid_2103,13077,3,NA,0.912314263,0.253749674,NA,NA,NA,NA
YLL_43,2020,2,27,loc2,trial_36,geno_438,t_14,hybrid_2104,13078,3,NA,0.311637359,-0.355993901,NA,NA,NA,NA
YLL_43,2020,4,30,loc2,trial_36,geno_438,t_14,hybrid_2105,13079,3,NA,0.672043501,0.638171777,NA,NA,NA,NA
YLL_41,2020,1,15,loc7,trial_36,geno_438,t_14,hybrid_2102,13080,3,1.177953543,1.87339731,0.822758368,NA,NA,NA,NA
YLL_41,2020,1,27,loc7,trial_36,geno_438,t_14,hybrid_2104,13081,3,0.849257959,1.993532691,0.537081027,NA,NA,NA,NA
YLL_41,2020,2,3,loc7,trial_36,geno_438,t_14,hybrid_2105,13082,3,1.013605751,2.113668071,0.134317564,NA,NA,NA,NA
YLL_41,2020,2,11,loc7,trial_36,geno_438,t_14,hybrid_2103,13083,3,1.013605751,1.87339731,0.358146134,NA,NA,NA,NA
YLL_41,2020,3,3,loc7,trial_36,geno_438,t_14,hybrid_2102,13084,3,1.177953543,2.233803452,0.991882766,NA,NA,NA,NA
YLL_41,2020,4,2,loc7,trial_36,geno_438,t_14,hybrid_2103,13085,3,1.013605751,2.233803452,1.412347774,NA,NA,NA,NA
YLL_41,2020,4,10,loc7,trial_36,geno_438,t_14,hybrid_2104,13086,3,1.013605751,1.753261929,0.468407564,NA,NA,NA,NA
YLL_46,2020,1,2,loc8,trial_36,geno_438,t_14,hybrid_2104,13087,3,NA,-0.409174927,-0.292225685,-0.878485097,1.025059599,-0.546872622,0.210643317
YLL_46,2020,1,8,loc8,trial_36,geno_438,t_14,hybrid_2105,13088,3,NA,0.191501978,-0.213101912,-0.753927405,1.3945412,0.159732897,0.507621375
YLL_46,2020,1,29,loc8,trial_36,geno_438,t_14,hybrid_2103,13089,3,NA,-0.168904165,0.478537966,-0.326872462,0.961492872,-0.264230414,-0.136473893
YLL_46,2020,2,11,loc8,trial_36,geno_438,t_14,hybrid_2102,13090,3,NA,-0.048768784,-0.04280452,-0.745030427,0.349663124,-0.052248759,1.930801938
YLL_46,2020,2,21,loc8,trial_36,geno_438,t_14,hybrid_2102,13091,3,NA,-0.048768784,-0.039285538,-0.854759822,0.468850737,-0.334890966,2.470762043
YLL_66,2018,1,1,loc2,trial_41,geno_438,t_14,hybrid_2102,13092,1,NA,-0.168904165,-1.102231315,-1.436029049,0.643659237,0.654356759,0.823883722
YLL_66,2018,2,5,loc2,trial_41,geno_438,t_14,hybrid_2102,13093,1,NA,-0.289039546,-0.938438707,-0.279421913,-0.222437419,0.936998967,1.136289212
YLL_66,2018,2,18,loc2,trial_41,geno_438,t_14,hybrid_2106,13094,1,NA,-0.409174927,-1.287884264,-0.406945264,0.870115702,-0.334890966,-1.343670413
YLL_66,2018,3,9,loc2,trial_41,geno_438,t_14,hybrid_2102,13095,1,NA,-0.409174927,-1.127717274,0.126873414,-0.58397318,1.396292554,1.653108169
YLL_66,2018,4,13,loc2,trial_41,geno_438,t_14,hybrid_2102,13096,1,NA,-0.409174927,-1.380337514,0.53910006,-0.798510883,1.784925589,1.043724622
YLL_66,2018,4,19,loc2,trial_41,geno_438,t_14,hybrid_2107,13097,1,NA,-0.289039546,-1.035477297,-0.718339493,0.294042238,0.654356759,0.631040828
YLL_65,2018,1,1,loc11,trial_41,geno_438,t_14,hybrid_2102,13098,1,NA,-1.129987212,0.242766185,0.892013519,0.04374825,-0.370221242,0.758317138
YLL_65,2018,1,24,loc11,trial_41,geno_438,t_14,hybrid_2107,13099,1,NA,-1.009851831,0.338951688,0.856425607,-0.087358124,-0.334890966,0.958873749
YLL_65,2018,2,5,loc11,trial_41,geno_438,t_14,hybrid_2102,13100,1,NA,-1.250122593,0.088464165,0.547997038,0.282123477,-0.405551518,0.110365012
YLL_65,2018,3,9,loc11,trial_41,geno_438,t_14,hybrid_2102,13101,1,NA,-1.250122593,0.379579932,0.304812973,0.091423295,-0.405551518,0.955016891
YLL_65,2018,4,13,loc11,trial_41,geno_438,t_14,hybrid_2102,13102,1,NA,-0.88971645,0.828836609,0.373023138,-0.524379373,-0.122909311,0.511478233
YLL_65,2018,4,29,loc11,trial_41,geno_438,t_14,hybrid_2106,13103,1,NA,-1.009851831,0.321143507,0.497580829,0.552282066,-0.970835933,-1.702358197
YLL_67,2018,1,1,loc1,trial_41,geno_438,t_14,hybrid_2102,13104,1,NA,-0.769581069,0.082705831,0.702211323,-0.170789454,0.195063172,0.874022875
YLL_67,2018,2,5,loc1,trial_41,geno_438,t_14,hybrid_2102,13105,1,NA,-0.649445688,0.817639849,0.423439346,0.218556749,0.654356759,1.009012901
YLL_67,2018,2,9,loc1,trial_41,geno_438,t_14,hybrid_2106,13106,1,NA,-0.529310307,1.45446892,0.500546489,0.687361361,-0.47621207,-1.266533255
YLL_67,2018,3,1,loc1,trial_41,geno_438,t_14,hybrid_2107,13107,1,NA,-0.649445688,-0.559028487,0.80304374,-0.282031226,-0.228900139,1.012869759
YLL_67,2018,3,9,loc1,trial_41,geno_438,t_14,hybrid_2102,13108,1,NA,-0.769581069,-0.21470145,1.784676976,-0.699187872,-0.29956069,1.255851806
YLL_67,2018,4,13,loc1,trial_41,geno_438,t_14,hybrid_2102,13109,1,NA,-0.769581069,-0.228137562,1.292377528,-0.981265224,0.195063172,0.661895691
YLL_69,2018,1,1,loc4,trial_41,geno_438,t_14,hybrid_2102,13110,1,-1.122915549,-1.250122593,1.383876012,0.052731931,-0.877969292,1.113650346,2.077362537
YLL_69,2018,2,5,loc4,trial_41,geno_438,t_14,hybrid_2102,13111,1,-1.287263341,-1.850799497,1.366281103,0.619172862,-0.671377429,0.689687035,1.167144075
YLL_69,2018,3,9,loc4,trial_41,geno_438,t_14,hybrid_2102,13112,1,-1.287263341,-1.850799497,1.148530774,0.0112127,-0.182708215,0.053742069,1.286706669
YLL_69,2018,4,13,loc4,trial_41,geno_438,t_14,hybrid_2102,13113,1,-1.451611133,-1.490393354,0.938671496,-1.032699381,1.072734644,0.513035656,-0.283034493
YLL_69,2018,4,28,loc4,trial_41,geno_438,t_14,hybrid_2106,13114,1,-1.780306718,-1.490393354,1.008411317,-1.545758444,2.085829357,-0.794184553,-1.447805576
YLL_69,2018,4,29,loc4,trial_41,geno_438,t_14,hybrid_2107,13115,1,-1.287263341,-1.370257973,1.046373666,-1.602105971,1.48591837,1.07832007,1.005156043
YLL_68,2018,1,1,loc12,trial_41,geno_438,t_14,hybrid_2102,13116,1,-0.136828795,0.912314263,0.847817784,-1.008974107,1.390568279,-2.20739559,1.618396448
YLL_68,2018,2,5,loc12,trial_41,geno_438,t_14,hybrid_2102,13117,1,-0.136828795,0.792178882,1.179881703,-2.058817507,1.93485838,-0.405551518,0.750603422
YLL_68,2018,3,9,loc12,trial_41,geno_438,t_14,hybrid_2102,13118,1,-0.301176587,1.032449644,1.280972453,-1.82749608,1.48989129,-0.688193725,0.611756538
YLL_68,2018,4,13,loc12,trial_41,geno_438,t_14,hybrid_2102,13119,1,-0.301176587,0.792178882,1.376091598,-1.249192512,0.870115702,-0.440881794,1.205712654
YLL_68,2018,4,28,loc12,trial_41,geno_438,t_14,hybrid_2106,13120,1,-0.46552438,1.152585025,0.981325821,-1.216570259,1.771968642,-0.440881794,-1.347527271
YLL_68,2018,4,29,loc12,trial_41,geno_438,t_14,hybrid_2107,13121,1,-0.136828795,1.272720405,1.296754553,-1.195810644,1.12040969,-0.864845105,0.604042822
YLL_78,2018,1,1,loc2,trial_43,geno_438,t_14,hybrid_2102,13122,1,NA,-0.168904165,-0.894611389,-1.151325754,0.540363305,0.972329243,1.876805927
YLL_78,2018,2,5,loc2,trial_43,geno_438,t_14,hybrid_2102,13123,1,NA,-0.409174927,-0.869338701,-1.516101851,0.607902953,0.725017311,-0.167328756
YLL_78,2018,3,9,loc2,trial_43,geno_438,t_14,hybrid_2102,13124,1,NA,-0.409174927,-0.638578803,-0.958557898,0.40528401,1.290301726,1.48726328
YLL_78,2018,4,1,loc2,trial_43,geno_438,t_14,hybrid_2106,13125,1,NA,-0.529310307,-1.101164957,-1.264020809,1.342893234,0.018411793,-1.413093855
YLL_78,2018,4,13,loc2,trial_43,geno_438,t_14,hybrid_2102,13126,1,NA,-0.168904165,-0.743081899,-0.202314771,0.254313033,0.089072345,1.722531611
YLL_78,2018,4,19,loc2,trial_43,geno_438,t_14,hybrid_2107,13127,1,NA,-0.289039546,-1.212812652,-0.377288671,0.063612852,0.972329243,0.129649302
YLL_79,2018,1,1,loc11,trial_43,geno_438,t_14,hybrid_2102,13128,1,NA,-1.250122593,0.37147561,0.767455828,-0.13503317,-0.370221242,0.391915638
YLL_79,2018,1,8,loc11,trial_43,geno_438,t_14,hybrid_2107,13129,1,NA,-1.009851831,0.685411442,0.346332204,-0.341625033,-0.370221242,1.059152054
YLL_79,2018,2,5,loc11,trial_43,geno_438,t_14,hybrid_2102,13130,1,NA,-0.88971645,0.69895419,0.263293743,-0.651512827,0.159732897,0.746746564
YLL_79,2018,3,9,loc11,trial_43,geno_438,t_14,hybrid_2102,13131,1,NA,-1.129987212,0.870637848,0.467924236,-0.13503317,-0.228900139,0.82774058
YLL_79,2018,3,20,loc11,trial_43,geno_438,t_14,hybrid_2106,13132,1,NA,-1.009851831,0.741288607,0.334469567,0.472823658,-1.571450623,-0.583869408
YLL_79,2018,4,13,loc11,trial_43,geno_438,t_14,hybrid_2102,13133,1,NA,-1.009851831,0.798552039,0.58061929,-0.699187872,0.195063172,0.191359028
YLL_76,2018,1,1,loc1,trial_43,geno_438,t_14,hybrid_2102,13134,1,NA,-0.769581069,0.087930986,1.271617913,-0.623702384,-0.405551518,1.224996943
YLL_76,2018,1,23,loc1,trial_43,geno_438,t_14,hybrid_2106,13135,1,NA,-0.529310307,0.938458224,0.464958577,0.739009327,-1.112157036,-1.575081887
YLL_76,2018,1,26,loc1,trial_43,geno_438,t_14,hybrid_2107,13136,1,NA,-0.649445688,1.071113175,-0.039203508,0.433094453,-0.47621207,-0.078621025
YLL_76,2018,2,5,loc1,trial_43,geno_438,t_14,hybrid_2102,13137,1,NA,-0.649445688,-0.006974887,0.75855885,-0.361489635,0.230393448,-0.063193593
YLL_76,2018,3,9,loc1,trial_43,geno_438,t_14,hybrid_2102,13138,1,NA,-0.649445688,0.939951126,0.826769014,-0.13503317,0.371714552,0.769887712
YLL_76,2018,4,13,loc1,trial_43,geno_438,t_14,hybrid_2102,13139,1,NA,-0.649445688,-0.245732471,1.173751155,-0.870023451,0.47770538,1.055295196
YLL_75,2018,1,1,loc4,trial_43,geno_438,t_14,hybrid_2102,13140,1,-1.451611133,-1.490393354,1.697705208,-1.050493337,0.993276235,0.583696208,0.877879733
YLL_75,2018,2,5,loc4,trial_43,geno_438,t_14,hybrid_2102,13141,1,-1.287263341,-1.490393354,1.626579121,-1.041596359,0.977384554,1.113650346,1.020583475
YLL_75,2018,3,9,loc4,trial_43,geno_438,t_14,hybrid_2102,13142,1,-1.451611133,-1.610528735,1.04221487,-1.673281795,1.295218189,1.502283381,0.229927607
YLL_75,2018,4,13,loc4,trial_43,geno_438,t_14,hybrid_2102,13143,1,-1.122915549,-1.490393354,0.664084279,-0.104448013,-0.353543794,1.360962278,0.935732601
YLL_75,2018,4,28,loc4,trial_43,geno_438,t_14,hybrid_2106,13144,1,-1.780306718,-1.370257973,1.144585249,-1.130566139,1.994452186,-0.935505657,-1.875916802
YLL_75,2018,4,29,loc4,trial_43,geno_438,t_14,hybrid_2107,13145,1,-1.122915549,-1.370257973,1.235652233,-1.133531798,1.21575978,0.901668691,0.677323122
YLL_77,2018,1,1,loc12,trial_43,geno_438,t_14,hybrid_2102,13146,1,-0.136828795,0.792178882,0.699700641,-2.509597724,2.240773254,-0.228900139,1.163287217
YLL_77,2018,2,5,loc12,trial_43,geno_438,t_14,hybrid_2102,13147,1,-0.301176587,0.792178882,0.644783197,-2.364280418,2.042127232,1.113650346,0.071796433
YLL_77,2018,3,9,loc12,trial_43,geno_438,t_14,hybrid_2102,13148,1,-0.301176587,0.792178882,0.71271021,-1.637693883,1.466053768,-0.829514829,0.445911649
YLL_77,2018,4,13,loc12,trial_43,geno_438,t_14,hybrid_2102,13149,1,-0.46552438,0.792178882,1.279159644,-2.079577122,1.509755893,-0.334890966,0.426627359
YLL_77,2018,4,28,loc12,trial_43,geno_438,t_14,hybrid_2106,13150,1,-0.629872172,1.272720405,1.549374793,-2.168546902,2.280502458,-0.935505657,-0.634008561
YLL_77,2018,4,29,loc12,trial_43,geno_438,t_14,hybrid_2107,13151,1,-0.136828795,1.032449644,1.151516577,-1.7385263,1.315082791,-1.041496485,0.850881728
YLL_84,2018,1,1,loc2,trial_44,geno_438,t_14,hybrid_2102,13152,1,NA,-0.289039546,-1.44026684,-1.094978227,0.019910727,1.396292554,0.90102088
YLL_84,2018,2,5,loc2,trial_44,geno_438,t_14,hybrid_2102,13153,1,NA,-0.529310307,-0.740309368,-1.139463117,0.349663124,0.725017311,0.931875743
YLL_84,2018,3,9,loc2,trial_44,geno_438,t_14,hybrid_2102,13154,1,NA,-0.529310307,-0.805783757,-0.42473922,0.512552862,0.689687035,0.476766512
YLL_84,2018,4,10,loc2,trial_44,geno_438,t_14,hybrid_2106,13155,1,NA,-0.529310307,-0.578649477,-0.659026307,0.516525783,0.371714552,-1.640648471
YLL_84,2018,4,13,loc2,trial_44,geno_438,t_14,hybrid_2102,13156,1,NA,-0.409174927,-0.884054443,-0.347632078,-0.468758487,0.619026483,0.310921623
YLL_84,2018,4,25,loc2,trial_44,geno_438,t_14,hybrid_2107,13157,1,NA,-0.409174927,-1.218144443,-0.285353232,-0.472731407,2.2088889,0.503764517
YLL_80,2018,1,1,loc11,trial_44,geno_438,t_14,hybrid_2102,13158,1,NA,-1.129987212,0.239567111,0.610275884,-0.440948044,-0.158239587,-0.144187609
YLL_80,2018,2,5,loc11,trial_44,geno_438,t_14,hybrid_2102,13159,1,NA,-1.129987212,-0.237308242,0.951326706,-0.548216896,0.053742069,0.523048807
YLL_80,2018,3,9,loc11,trial_44,geno_438,t_14,hybrid_2102,13160,1,NA,-1.250122593,0.013285917,1.333896759,-1.263342575,0.901668691,1.41398298
YLL_80,2018,3,11,loc11,trial_44,geno_438,t_14,hybrid_2107,13161,1,NA,-1.250122593,0.078440398,1.001742914,-1.199775848,0.619026483,0.368774491
YLL_80,2018,1,43,loc11,trial_44,geno_438,t_14,hybrid_2102,13162,1,NA,-1.250122593,0.008807213,1.010639892,-0.870023451,0.47770538,0.970444322
YLL_80,2018,1,59,loc11,trial_44,geno_438,t_14,hybrid_2106,13163,1,NA,-0.88971645,0.201498126,0.120942095,0.746955168,-1.041496485,-1.740926776
YLL_81,2018,1,1,loc1,trial_44,geno_438,t_14,hybrid_2102,13164,1,NA,-0.769581069,0.439615894,1.046227804,-0.13503317,0.301054,0.723605417
YLL_81,2018,1,9,loc1,trial_44,geno_438,t_14,hybrid_2107,13165,1,NA,-0.649445688,0.220905843,0.942429728,-0.027764318,0.795677863,1.201855796
YLL_81,2018,2,5,loc1,trial_44,geno_438,t_14,hybrid_2102,13166,1,NA,-0.769581069,0.504450468,1.375415989,-0.353543794,0.053742069,0.33406277
YLL_81,2018,3,9,loc1,trial_44,geno_438,t_14,hybrid_2102,13167,1,NA,-0.649445688,0.913292173,1.188579452,-0.484650169,-0.158239587,1.282849812
YLL_81,2018,3,29,loc1,trial_44,geno_438,t_14,hybrid_2106,13168,1,NA,-0.649445688,-0.140376288,1.556321208,-0.436975123,-0.829514829,-1.671503334
YLL_81,2018,4,13,loc1,trial_44,geno_438,t_14,hybrid_2102,13169,1,NA,-0.649445688,0.50668982,0.752627531,-0.007899716,0.548365932,0.939589459
YLL_82,2018,1,1,loc4,trial_44,geno_438,t_14,hybrid_2102,13170,1,-1.451611133,-1.850799497,1.207180471,-0.190452134,0.615848794,0.159732897,0.970444322
YLL_82,2018,2,5,loc4,trial_44,geno_438,t_14,hybrid_2102,13171,1,-1.451611133,-1.250122593,1.777362159,0.402679731,0.321852681,0.336384276,0.160504165
YLL_82,2018,3,9,loc4,trial_44,geno_438,t_14,hybrid_2102,13172,1,-1.451611133,-1.250122593,2.142696452,-0.009546915,0.178827545,0.265723724,0.762173996
YLL_82,2018,4,13,loc4,trial_44,geno_438,t_14,hybrid_2102,13173,1,-1.287263341,-1.250122593,0.816146948,-0.20824609,0.393365249,0.548365932,0.326349054
YLL_82,2018,4,28,loc4,trial_44,geno_438,t_14,hybrid_2106,13174,1,-1.780306718,-1.490393354,1.013849743,-1.52203317,1.918966698,-0.158239587,-0.981125771
YLL_82,2018,4,29,loc4,trial_44,geno_438,t_14,hybrid_2107,13175,1,-1.122915549,-1.250122593,0.513301241,-1.791908168,NA,0.654356759,0.60789968
YLL_83,2018,1,1,loc12,trial_44,geno_438,t_14,hybrid_2102,13176,1,-0.46552438,0.792178882,0.534521767,-1.584312016,1.112463849,-1.924753383,0.931875743
YLL_83,2018,2,5,loc12,trial_44,geno_438,t_14,hybrid_2102,13177,1,-0.301176587,0.792178882,0.901242326,-2.218963111,1.744158199,-0.158239587,0.742889707
YLL_83,2018,3,9,loc12,trial_44,geno_438,t_14,hybrid_2102,13178,1,-0.301176587,0.792178882,1.407655798,-1.183948007,0.806548975,-2.136735038,0.958873749
YLL_83,2018,4,13,loc12,trial_44,geno_438,t_14,hybrid_2102,13179,1,-0.46552438,0.912314263,1.187239574,-1.946122453,1.593187222,-0.900175381,0.75446028
YLL_83,2018,4,28,loc12,trial_44,geno_438,t_14,hybrid_2106,13180,1,-0.629872172,0.912314263,0.694902029,-1.622865587,2.010343868,-1.748102003,-1.004266919
YLL_83,2018,4,29,loc12,trial_44,geno_438,t_14,hybrid_2107,13181,1,0.027518997,0.792178882,0.867438773,-2.005435639,2.042127232,-0.193569863,1.248138091
YLL_85,2018,1,1,loc3,trial_44,geno_438,t_14,hybrid_2102,13182,1,NA,-0.168904165,1.665181285,1.126300606,-0.190654056,-1.076826761,1.182571506
YLL_85,2018,2,5,loc3,trial_44,geno_438,t_14,hybrid_2102,13183,1,NA,-0.769581069,1.430369226,0.797112421,-0.623702384,-0.122909311,1.155573501
YLL_85,2018,3,9,loc3,trial_44,geno_438,t_14,hybrid_2102,13184,1,NA,-0.048768784,1.651211993,0.378954456,-0.035710159,-0.193569863,0.885593449
YLL_85,2018,4,13,loc3,trial_44,geno_438,t_14,hybrid_2102,13185,1,NA,-0.048768784,0.51714013,-0.498880703,0.508579942,-0.370221242,1.151716643
YLL_85,2018,4,28,loc3,trial_44,geno_438,t_14,hybrid_2106,13186,1,NA,-0.88971645,1.65078545,1.550389889,-0.262166624,-1.606780899,-0.87313375
YLL_85,2018,4,29,loc3,trial_44,geno_438,t_14,hybrid_2107,13187,1,NA,-0.048768784,1.095106232,1.135197584,-0.190654056,-1.324138692,0.854738585
YLL_47,2018,1,1,loc2,trial_38,geno_438,t_14,hybrid_2102,13188,1,NA,-0.289039546,-0.825404746,-0.878485097,0.147044182,1.219641174,0.53461938
YLL_47,2018,2,1,loc2,trial_38,geno_438,t_14,hybrid_2107,13189,1,NA,-0.409174927,-1.359970073,-0.765790042,0.079504534,1.360962278,0.04094157
YLL_47,2018,2,5,loc2,trial_38,geno_438,t_14,hybrid_2102,13190,1,NA,-0.409174927,-0.624182969,-0.842897185,-0.436975123,0.972329243,0.106508154
YLL_47,2018,3,9,loc2,trial_38,geno_438,t_14,hybrid_2102,13191,1,NA,-0.289039546,-0.444181718,-0.300181529,-0.31381459,1.643604485,0.496050801
YLL_47,2018,4,13,loc2,trial_38,geno_438,t_14,hybrid_2102,13192,1,NA,-0.409174927,-0.546338826,-0.638266691,0.158962943,1.219641174,0.098794439
YLL_47,2018,4,14,loc2,trial_38,geno_438,t_14,hybrid_2106,13193,1,NA,-0.529310307,-0.700320939,-0.38025433,0.754901009,-0.122909311,-1.432378145
YLL_48,2018,1,1,loc11,trial_38,geno_438,t_14,hybrid_2102,13194,1,NA,-0.88971645,0.271131311,0.722970938,0.40528401,-0.511542346,1.953943085
YLL_48,2018,1,28,loc11,trial_38,geno_438,t_14,hybrid_2106,13195,1,NA,-1.009851831,0.480457411,0.785249784,0.488715339,-1.606780899,-1.663789618
YLL_48,2018,2,5,loc11,trial_38,geno_438,t_14,hybrid_2102,13196,1,NA,-1.129987212,0.625055572,0.337435226,0.278150556,-0.405551518,0.307064765
YLL_48,2018,3,9,loc11,trial_38,geno_438,t_14,hybrid_2102,13197,1,NA,-1.129987212,0.723800334,0.411576709,0.139098341,-0.334890966,0.430484217
YLL_48,2018,4,2,loc11,trial_38,geno_438,t_14,hybrid_2107,13198,1,NA,-0.88971645,0.583041062,-0.012512574,0.067585773,-0.370221242,0.40734307
YLL_48,2018,4,13,loc11,trial_38,geno_438,t_14,hybrid_2102,13199,1,NA,-0.769581069,0.430018671,0.663657751,-0.103249806,-0.29956069,0.874022875
YLL_51,2018,1,1,loc1,trial_38,geno_438,t_14,hybrid_2102,13200,1,NA,-0.649445688,-0.098788322,1.277549231,-0.544243975,0.195063172,0.962730606
YLL_51,2018,1,19,loc1,trial_38,geno_438,t_14,hybrid_2107,13201,1,NA,-0.649445688,0.913398808,0.53910006,-0.103249806,0.442375104,1.302134101
YLL_51,2018,1,26,loc1,trial_38,geno_438,t_14,hybrid_2106,13202,1,NA,-0.649445688,0.081852744,1.345759396,0.035802409,-0.47621207,-1.663789618
YLL_51,2018,2,5,loc1,trial_38,geno_438,t_14,hybrid_2102,13203,1,NA,-0.769581069,0.263346897,0.927601431,-0.270112465,0.301054,0.175931596
YLL_51,2018,3,9,loc1,trial_38,geno_438,t_14,hybrid_2102,13204,1,NA,-0.649445688,0.453052007,1.188579452,-0.715079554,NA,0.075653291
YLL_51,2018,4,13,loc1,trial_38,geno_438,t_14,hybrid_2102,13205,1,NA,-0.649445688,-0.066584306,0.880150882,-0.401218839,-0.087579035,1.113148064
YLL_52,2018,1,1,loc4,trial_38,geno_438,t_14,hybrid_2102,13206,1,-1.287263341,-1.610528735,1.729802587,0.135770392,-0.182708215,0.47770538,0.13350616
YLL_52,2018,2,5,loc4,trial_38,geno_438,t_14,hybrid_2102,13207,1,-1.451611133,-1.610528735,1.170497752,-0.90814169,0.997249156,0.689687035,0.245355038
YLL_52,2018,3,9,loc4,trial_38,geno_438,t_14,hybrid_2102,13208,1,-1.451611133,-1.370257973,1.248875074,-0.878485097,0.94560119,0.936998967,0.002372991
YLL_52,2018,4,13,loc4,trial_38,geno_438,t_14,hybrid_2102,13209,1,-1.451611133,-1.250122593,2.175433647,-0.691648559,0.735036407,1.396292554,0.677323122
YLL_52,2018,4,28,loc4,trial_38,geno_438,t_14,hybrid_2106,13210,1,-1.780306718,-1.250122593,1.997991655,-1.264020809,2.157341925,-0.264230414,-1.798779645
YLL_52,2018,4,29,loc4,trial_38,geno_438,t_14,hybrid_2107,13211,1,-1.122915549,-1.250122593,1.535085594,-1.557621082,1.783887403,0.583696208,0.137363017
YLL_49,2018,1,1,loc12,trial_38,geno_438,t_14,hybrid_2102,13212,1,-0.136828795,0.792178882,0.960851745,-1.87198097,1.676618551,-0.052248759,1.21342637
YLL_49,2018,2,5,loc12,trial_38,geno_438,t_14,hybrid_2102,13213,1,-0.301176587,0.792178882,0.630600634,-1.352990588,1.084653406,-0.723524001,1.251994948
YLL_49,2018,3,9,loc12,trial_38,geno_438,t_14,hybrid_2102,13214,1,-0.136828795,0.792178882,0.438762808,-2.248619704,1.656753949,-0.228900139,1.201855796
YLL_49,2018,4,13,loc12,trial_38,geno_438,t_14,hybrid_2102,13215,1,-0.301176587,0.912314263,0.902841863,-1.590243334,1.728266517,-0.405551518,0.631040828
YLL_49,2018,4,28,loc12,trial_38,geno_438,t_14,hybrid_2106,13216,1,-0.629872172,1.032449644,0.950508071,-1.17208537,1.374676598,-0.617533174,-1.278103829
YLL_49,2018,4,29,loc12,trial_38,geno_438,t_14,hybrid_2107,13217,1,0.027518997,1.032449644,1.050532463,-1.089046909,0.913817827,-0.829514829,1.622253306
YLL_50,2018,1,1,loc3,trial_38,geno_438,t_14,hybrid_2102,13218,1,NA,-0.289039546,0.330207551,0.699245663,-0.019818477,-0.440881794,1.691676748
